BLOCKID|DISTRICT
480019509022090|003
480019509022091|003
480019509022092|003
480019509022093|003
480019509022094|003
480019509022095|003
480019509022096|003
480019509022097|003
480019509022098|003
480019509022099|003
480019509022100|003
480019509022101|003
480019509022102|003
480019509022103|003
480019509022104|003
480019509022105|003
480019509022106|003
480019509022107|003
480019509022108|003
480019509022109|003
480019509023000|003
480019509023001|003
480019509023002|003
480019509023003|003
480019509023004|003
480019509023005|003
480019509023006|003
480019509023007|003
480019509023008|003
480019509023009|003
480019509023010|003
480019509023011|003
480019509023012|003
480019509023013|003
480019509023014|003
480019509023015|003
480019509023016|003
480019509023017|003
480019509023018|003
480019509024000|003
480019509024001|003
480019509024002|003
480019509024003|003
480019509024004|003
480019509024005|003
480019509024006|003
480019509024007|003
480019509024008|003
480019509024009|003
480019509024010|003
480019509024011|003
480019509024012|003
480019509024013|003
480019509024014|003
480019509024015|003
480019509024016|003
480019509024017|003
480019509024018|003
480019509024019|003
480019509024020|003
480019509024021|003
480019509024022|003
480019509024023|003
480019509024024|003
480019509024025|003
480019509024026|003
480019509024027|003
480019509024028|003
480019509024029|003
480019509024030|003
480019509024031|003
480019509024032|003
480019509024033|003
480019509024034|003
480019509024035|003
480019509024036|003
480019509024037|003
480019509024038|003
480019509024039|003
480019509024040|003
480019509024041|003
480019509024042|003
480019509024043|003
480019509024044|003
480019509024045|003
480019509024046|003
480019509024047|003
480019509024048|003
480019509024049|003
480019509024050|003
480019509024051|003
480019509024052|003
480019509024053|003
480019509024054|003
480019509024055|003
480019509024056|003
480019509024057|003
480019509024058|003
480019509024059|003
480019509024060|003
480019509024061|003
480019509024062|003
480019509024063|003
480019509024064|003
480019509024065|003
480019509024066|003
480019510011000|003
480019510011001|003
480019510011002|003
480019510011003|003
480019510011004|003
480019510011005|003
480019510011006|003
480019510011007|003
480019510011008|003
480019510011009|003
480019510011010|003
480019510011011|003
480019510011012|003
480019510011013|003
480019510011014|003
480019510011015|003
480019510011016|003
480019510011017|003
480019510011018|003
480019510011019|003
480019510011020|003
480019510011021|003
480019510011022|003
480019510011023|003
480019510011024|003
480019510011025|003
480019510011026|003
480019510011027|003
480019510011028|003
480019510011029|003
480019510011030|003
480019510011031|003
480019510011032|003
480019510011033|003
480019510011034|003
480019510011035|003
480019510011036|003
480019510011037|003
480019510011038|003
480019510011039|003
480019510011040|003
480019510011041|003
480019510011042|003
480019510011043|003
480019510011044|003
480019510011045|003
480019510011046|003
480019510011047|003
480019510011048|003
480019510011049|003
480019510011050|003
480019510011051|003
480019510011052|003
480019510011053|003
480019510011054|003
480019510011055|003
480019510011056|003
480019510011057|003
480019510011058|003
480019510011059|003
480019510011060|003
480019510011061|003
480019510011062|003
480019510011063|003
480019510011064|003
480019510011065|003
480019510011066|003
480019510011067|003
480019510011068|003
480019510011069|003
480019510011070|003
480019510011071|003
480019510011072|003
480019510011073|003
480019510011074|003
480019510011075|003
480019510011076|003
480019510011077|003
480019510012000|003
480019510012001|003
480019510012002|003
480019510012003|003
480019510012004|003
480019510012005|003
480019510012006|003
480019510012007|003
480019510012008|003
480019510012009|003
480019510012010|003
480019510012011|003
480019510012012|003
480019510012013|003
