BLOCKID|PLACEFP
484391115225007|04000
484391115225008|04000
484391115225009|04000
484391115225010|04000
484391115225011|04000
484391115225012|04000
484391115225013|04000
484391115225014|04000
484391115225015|04000
484391115225016|04000
484391115251000|04000
484391115251001|04000
484391115251002|04000
484391115251003|04000
484391115251004|04000
484391115252000|04000
484391115252001|04000
484391115252002|04000
484391115253000|04000
484391115253001|04000
484391115253002|04000
484391115253003|04000
484391115253004|04000
484391115253005|04000
484391115253006|04000
484391115253007|04000
484391115253008|04000
484391115253009|04000
484391115253010|04000
484391115253011|04000
484391115253012|04000
484391115253013|04000
484391115253014|04000
484391115253015|04000
484391115253016|04000
484391115253017|04000
484391115253018|04000
484391115253019|04000
484391115253020|04000
484391115253021|04000
484391115253022|04000
484391115253023|04000
484391115253024|04000
484391115253025|04000
484391115253026|04000
484391115253027|04000
484391115253028|04000
484391115253029|04000
484391115253030|04000
484391115253031|04000
484391115253032|04000
484391115253033|04000
484391115253034|04000
484391115253035|04000
484391115253036|04000
484391115253037|04000
484391115253038|04000
484391115253039|04000
484391115253040|04000
484391115253041|04000
484391115253042|04000
484391115253043|04000
484391115253044|04000
484391115253045|04000
484391115253046|04000
484391115253047|04000
484391115254000|04000
484391115254001|04000
484391115254002|04000
484391115254003|04000
484391115254004|04000
484391115254005|04000
484391115254006|04000
484391115254007|04000
484391115254008|04000
484391115254009|04000
484391115254010|04000
484391115254011|04000
484391115254012|04000
484391115254013|04000
484391115254014|04000
484391115255000|04000
484391115256000|04000
484391115256001|04000
484391115256002|04000
484391115256003|04000
484391115256004|04000
484391115256005|04000
484391115256006|04000
484391115256007|04000
484391115256008|04000
484391115256009|04000
484391115256010|04000
484391115256011|04000
484391115256012|04000
484391115256013|04000
484391115256014|04000
484391115256015|04000
484391115256016|04000
484391115256017|04000
484391115256018|04000
484391115256019|04000
484391115256020|04000
484391115256021|04000
484391115256022|04000
484391115256023|04000
484391115256024|04000
484391115256025|04000
484391115256026|04000
484391115256027|04000
484391115256028|04000
484391115256029|04000
484391115256030|04000
484391115256031|04000
484391115261000|04000
484391115261001|04000
484391115261002|04000
484391115261003|04000
484391115261004|04000
484391115261005|04000
484391115261006|04000
484391115261007|04000
484391115261008|04000
484391115261009|04000
484391115261010|55020
484391115261011|55020
484391115261012|55020
484391115261013|04000
484391115261014|04000
484391115261015|04000
484391115261016|04000
484391115261017|04000
484391115261018|04000
484391115261019|04000
484391115261020|04000
484391115261021|04000
484391115261022|04000
484391115261023|04000
484391115262000|04000
484391115262001|04000
484391115262002|04000
484391115262003|04000
484391115262004|04000
484391115262005|04000
484391115262006|04000
484391115262007|04000
484391115262008|04000
484391115262009|04000
484391115262010|04000
484391115262011|04000
484391115262012|04000
484391115262013|04000
484391115262014|04000
484391115262015|04000
484391115262016|04000
484391115262017|04000
484391115262018|04000
484391115262019|04000
484391115291000|04000
484391115291001|04000
484391115291002|04000
484391115291003|04000
484391115291004|04000
484391115291005|04000
484391115291006|04000
484391115291007|19084
484391115291008|04000
484391115291009|04000
484391115291010|04000
484391115291011|04000
484391115291012|04000
484391115291013|04000
484391115291014|04000
484391115291015|04000
484391115291016|04000
484391115292000|04000
484391115292001|04000
484391115292002|04000
484391115292003|04000
484391115292004|04000
484391115292005|04000
484391115292006|04000
484391115292007|04000
484391115292008|04000
484391115292009|04000
484391115292010|04000
484391115292011|04000
484391115292012|04000
484391115292013|04000
484391115292014|04000
484391115301000|04000
484391115301001|04000
484391115301002|04000
484391115301003|04000
484391115301004|04000
484391115301005|04000
484391115301006|04000
484391115301007|04000
484391115301008|04000
484391115301009|04000
484391115301010|04000
484391115301011|04000
484391115301012|04000
484391115301013|04000
484391115301014|04000
484391115301015|04000
484391115301016|04000
484391115301017|04000
484391115301018|04000
484391115301019|04000
484391115301020|04000
484391115301021|04000
484391115301022|04000
484391115301023|04000
484391115302000|04000
484391115302001|04000
484391115302002|04000
484391115302003|04000
484391115302004|04000
484391115302005|04000
484391115302006|04000
484391115302007|04000
484391115302008|04000
484391115302009|04000
484391115302010|04000
484391115302011|04000
484391115302012|04000
484391115302013|04000
484391115303000|04000
484391115303001|04000
484391115303002|04000
484391115303003|04000
484391115303004|04000
484391115303005|04000
484391115303006|04000
484391115303007|04000
484391115303008|04000
484391115303009|04000
484391115303010|04000
484391115303011|04000
484391115304000|04000
484391115304001|04000
484391115304002|04000
484391115304003|04000
484391115304004|04000
484391115304005|04000
484391115304006|04000
484391115304007|04000
484391115304008|04000
484391115304009|04000
484391115304010|04000
484391115304011|04000
484391115304012|04000
484391115304013|04000
484391115304014|04000
484391115304015|04000
484391115304016|04000
484391115304017|04000
484391115304018|04000
484391115304019|04000
484391115304020|04000
484391115304021|04000
484391115304022|04000
484391115304023|04000
484391115304024|04000
484391115304025|04000
484391115304026|04000
484391115304027|04000
484391115304028|04000
484391115304029|04000
484391115304030|04000
484391115304031|04000
484391115304032|04000
484391115304033|04000
484391115311000|04000
484391115311001|04000
484391115311002|04000
484391115311003|04000
484391115311004|04000
484391115311005|04000
484391115311006|04000
484391115311007|04000
484391115311008|04000
484391115311009|04000
484391115311010|04000
484391115311011|04000
484391115311012|04000
484391115311013|04000
484391115311014|04000
484391115311015|04000
484391115311016|04000
484391115311017|04000
484391115311018|04000
484391115311019|04000
484391115311020|04000
484391115311021|04000
484391115312000|04000
484391115312001|04000
484391115312002|04000
484391115312003|04000
484391115312004|04000
484391115312005|04000
484391115312006|04000
484391115312007|04000
484391115312008|04000
484391115312009|04000
484391115312010|04000
484391115312011|04000
484391115312012|04000
484391115312013|04000
484391115312014|04000
484391115312015|04000
484391115312016|04000
484391115312017|04000
484391115312018|04000
484391115312019|04000
484391115312020|04000
484391115312021|04000
484391115312022|04000
484391115312023|04000
484391115312024|04000
484391115312025|04000
484391115312026|04000
484391115321000|04000
484391115321001|04000
484391115321002|04000
484391115321003|04000
484391115321004|04000
484391115321005|04000
484391115321006|04000
484391115321007|04000
484391115321008|04000
484391115321009|04000
484391115321010|04000
484391115321011|04000
484391115321012|04000
484391115321013|04000
484391115321014|04000
484391115321015|04000
484391115321016|04000
484391115321017|04000
484391115321018|04000
484391115321019|04000
484391115322000|04000
484391115322001|04000
484391115322002|04000
484391115322003|04000
484391115322004|04000
484391115322005|04000
484391115322006|04000
484391115322007|04000
484391115322008|04000
484391115322009|04000
484391115322010|04000
484391115322011|04000
484391115322012|04000
484391115322013|04000
484391115322014|04000
484391115322015|04000
484391115322016|04000
484391115322017|04000
484391115322018|04000
484391115322019|04000
484391115322020|04000
484391115322021|04000
484391115322022|04000
484391115322023|04000
484391115322024|04000
484391115322025|04000
484391115323000|04000
484391115323001|04000
484391115323002|04000
484391115323003|38896
484391115323004|04000
484391115323005|04000
484391115323006|04000
484391115323007|04000
484391115323008|04000
484391115323009|04000
484391115323010|04000
484391115323011|04000
484391115323012|04000
484391115323013|38896
484391115323014|38896
484391115323015|38896
484391115323016|38896
484391115323017|38896
484391115323018|38896
484391115323019|38896
484391115323020|38896
484391115323021|38896
484391115323022|38896
484391115323023|38896
484391115323024|38896
484391115323025|38896
484391115324000|04000
484391115324001|04000
484391115324002|04000
484391115324003|04000
484391115324004|04000
484391115324005|04000
484391115324006|04000
484391115324007|04000
484391115324008|04000
484391115324009|04000
484391115324010|04000
484391115324011|38896
484391115324012|38896
484391115324013|04000
484391115324014|04000
484391115324015|04000
484391115324016|04000
484391115324017|04000
484391115324018|04000
484391115324019|04000
484391115324020|04000
484391115324021|04000
484391115324022|04000
484391115324023|04000
484391115324024|04000
484391115324025|04000
484391115324026|38896
484391115324027|38896
484391115324028|04000
484391115324029|04000
484391115324030|04000
484391115324031|04000
484391115324032|04000
484391115324033|04000
484391115324034|04000
484391115324035|04000
484391115324036|04000
484391115324037|38896
484391115324038|04000
484391115324039|04000
484391115324040|04000
484391115331000|04000
484391115331001|04000
484391115331002|04000
484391115331003|04000
484391115331004|04000
484391115331005|04000
484391115331006|04000
484391115331007|04000
484391115331008|04000
484391115331009|04000
484391115331010|04000
484391115331011|04000
484391115331012|04000
484391115331013|04000
484391115331014|04000
484391115331015|04000
484391115331016|04000
484391115331017|04000
484391115331018|04000
484391115331019|04000
484391115331020|04000
484391115331021|04000
484391115331022|04000
484391115331023|04000
484391115331024|04000
484391115331025|04000
484391115331026|04000
484391115331027|04000
484391115331028|04000
484391115331029|04000
484391115331030|04000
484391115331031|04000
484391115331032|04000
484391115331033|04000
484391115331034|04000
484391115331035|04000
484391115331036|04000
484391115331037|04000
484391115331038|04000
484391115332000|04000
484391115332001|04000
484391115332002|04000
484391115332003|04000
484391115332004|04000
484391115332005|04000
484391115332006|04000
484391115332007|04000
484391115332008|04000
484391115332009|04000
484391115332010|04000
484391115332011|04000
484391115332012|04000
484391115332013|04000
484391115332014|04000
484391115332015|04000
484391115332016|04000
484391115332017|04000
484391115332018|04000
484391115332019|04000
484391115332020|04000
484391115332021|04000
484391115332022|04000
484391115332023|04000
484391115332024|04000
484391115332025|04000
484391115332026|04000
484391115341000|04000
484391115341001|04000
484391115341002|04000
484391115341003|04000
484391115341004|04000
484391115341005|04000
484391115341006|04000
484391115341007|04000
484391115341008|04000
484391115341009|04000
484391115341010|04000
484391115341011|04000
484391115341012|04000
484391115341013|04000
484391115341014|04000
484391115341015|04000
484391115341016|04000
484391115341017|04000
484391115342000|04000
484391115342001|04000
484391115342002|04000
484391115342003|04000
484391115342004|04000
484391115342005|04000
484391115342006|04000
484391115342007|04000
484391115342008|04000
484391115342009|04000
484391115342010|04000
484391115342011|04000
484391115342012|04000
484391115342013|04000
484391115342014|04000
484391115342015|04000
484391115342016|04000
484391115342017|04000
484391115342018|04000
484391115342019|04000
484391115342020|04000
484391115342021|04000
484391115342022|04000
484391115343000|04000
484391115343001|04000
484391115343002|04000
484391115343003|04000
484391115343004|04000
484391115343005|04000
484391115343006|04000
484391115343007|04000
484391115343008|04000
484391115343009|04000
484391115343010|04000
484391115343011|04000
484391115343012|04000
484391115343013|04000
484391115343014|04000
484391115343015|04000
484391115343016|04000
484391115343017|04000
484391115343018|04000
484391115343019|04000
484391115343020|04000
484391115343021|04000
484391115343022|04000
484391115343023|04000
484391115343024|04000
484391115343025|04000
484391115343026|04000
484391115343027|04000
484391115343028|04000
484391115343029|04000
484391115343030|04000
484391115343031|04000
484391115343032|04000
484391115343033|04000
484391115361000|30464
484391115361001|30464
484391115361002|30464
484391115361003|30464
484391115361004|30464
484391115361005|30464
484391115361006|30464
484391115361007|30464
484391115361008|30464
484391115362000|30464
484391115362001|30464
484391115362002|30464
484391115362003|30464
484391115362004|30464
484391115362005|30464
484391115362006|30464
484391115362007|30464
484391115362008|30464
484391115362009|30464
484391115362010|30464
484391115362011|30464
484391115362012|30464
484391115362013|30464
484391115362014|30464
484391115362015|30464
484391115362016|30464
484391115362017|30464
484391115362018|30464
484391115362019|30464
484391115363000|30464
484391115363001|30464
484391115363002|30464
484391115381000|30464
484391115381001|30464
484391115381002|30464
484391115381003|30464
484391115381004|04000
484391115381005|30464
484391115381006|30464
484391115381007|30464
484391115381008|30464
484391115381009|30464
484391115381010|30464
484391115381011|30464
484391115381012|30464
484391115381013|30464
484391115381014|30464
484391115382000|30464
484391115382001|30464
484391115382002|30464
484391115382003|30464
484391115382004|30464
484391115382005|30464
484391115382006|30464
484391115382007|30464
484391115382008|30464
484391115382009|30464
484391115382010|30464
484391115382011|30464
484391115382012|30464
484391115382013|30464
484391115382014|30464
484391115382015|30464
484391115382016|30464
484391115382017|30464
484391115382018|30464
484391115383000|30464
484391115383001|30464
484391115383002|30464
484391115383003|30464
484391115383004|30464
484391115383005|30464
484391115383006|30464
484391115383007|30464
484391115383008|30464
484391115383009|30464
484391115383010|30464
484391115401000|04000
484391115401001|04000
484391115401002|04000
484391115401003|04000
484391115401004|04000
484391115401005|04000
484391115401006|04000
484391115401007|04000
484391115401008|04000
484391115401009|04000
484391115402000|04000
484391115403000|04000
484391115403001|04000
484391115403002|04000
484391115403003|04000
484391115403004|04000
484391115403005|04000
484391115403006|04000
484391115403007|04000
484391115403008|04000
484391115403009|04000
484391115403010|04000
484391115403011|04000
484391115403012|04000
484391115403013|04000
484391115403014|04000
484391115403015|04000
484391115403016|04000
484391115403017|04000
484391115403018|04000
484391115403019|04000
484391115403020|04000
484391115403021|04000
484391115403022|04000
484391115403023|04000
484391115403024|04000
484391115403025|04000
484391115403026|04000
484391115404000|04000
484391115404001|04000
484391115404002|04000
484391115404003|04000
484391115404004|04000
484391115404005|04000
484391115404006|04000
484391115404007|04000
484391115404008|04000
484391115404009|04000
484391115405000|04000
484391115405001|04000
484391115405002|04000
484391115405003|04000
484391115405004|04000
484391115405005|04000
484391115405006|04000
484391115405007|04000
484391115405008|04000
484391115405009|04000
484391115411000|04000
484391115411001|04000
484391115411002|04000
484391115411003|04000
484391115411004|04000
484391115411005|04000
484391115411006|04000
484391115411007|04000
484391115411008|04000
484391115411009|04000
484391115411010|04000
484391115411011|04000
484391115411012|04000
484391115411013|04000
484391115411014|04000
484391115411015|04000
484391115411016|04000
484391115411017|04000
484391115411018|04000
484391115411019|04000
484391115412000|04000
484391115412001|04000
484391115412002|04000
484391115412003|04000
484391115412004|04000
484391115412005|04000
484391115412006|04000
484391115412007|04000
484391115412008|04000
484391115412009|04000
484391115412010|04000
484391115412011|04000
484391115412012|04000
484391115412013|04000
484391115412014|04000
484391115412015|04000
484391115412016|04000
484391115412017|04000
484391115412018|04000
484391115412019|04000
484391115412020|04000
484391115412021|04000
484391115412022|04000
484391115412023|04000
484391115412024|04000
484391115412025|04000
484391115412026|04000
484391115412027|04000
484391115412028|04000
484391115412029|04000
484391115412030|04000
484391115412031|04000
484391115412032|04000
484391115412033|04000
484391115421000|04000
484391115421001|04000
484391115421002|04000
484391115421003|04000
484391115421004|04000
484391115421005|04000
484391115421006|04000
484391115421007|04000
484391115421008|04000
484391115421009|04000
484391115421010|04000
484391115421011|04000
484391115421012|04000
484391115421013|04000
484391115421014|04000
484391115421015|04000
484391115421016|04000
484391115421017|04000
484391115421018|04000
484391115422000|04000
484391115422001|04000
484391115422002|04000
484391115422003|04000
484391115422004|04000
484391115422005|04000
484391115422006|04000
484391115422007|04000
484391115422008|04000
484391115422009|04000
484391115422010|04000
484391115422011|04000
484391115422012|04000
484391115422013|04000
484391115422014|04000
484391115422015|04000
484391115422016|04000
484391115422017|04000
484391115422018|04000
484391115422019|04000
484391115422020|04000
484391115422021|04000
484391115422022|04000
484391115422023|04000
484391115422024|04000
484391115422025|04000
484391115422026|04000
484391115422027|04000
484391115422028|04000
484391115422029|04000
484391115422030|04000
484391115422031|04000
484391115422032|04000
484391115423000|04000
484391115423001|04000
484391115423002|04000
484391115423003|04000
484391115423004|04000
484391115423005|04000
484391115423006|04000
484391115423007|04000
484391115423008|04000
484391115423009|04000
484391115423010|04000
484391115423011|04000
484391115423012|04000
484391115423013|04000
484391115423014|04000
484391115423015|04000
484391115423016|04000
484391115423017|04000
484391115423018|04000
484391115423019|04000
484391115423020|04000
484391115423021|04000
484391115423022|04000
484391115431000|04000
484391115431001|04000
484391115431002|04000
484391115431003|04000
484391115431004|04000
484391115431005|04000
484391115431006|04000
484391115431007|04000
484391115431008|04000
484391115431009|04000
484391115431010|04000
484391115431011|04000
484391115431012|04000
484391115431013|04000
484391115431014|04000
484391115431015|04000
484391115431016|04000
484391115431017|04000
484391115431018|04000
484391115432000|04000
484391115432001|04000
484391115432002|04000
484391115432003|04000
484391115432004|04000
484391115432005|04000
484391115433000|04000
484391115433001|04000
484391115433002|04000
484391115433003|04000
484391115433004|04000
484391115433005|04000
484391115434000|04000
484391115434001|04000
484391115434002|04000
484391115434003|04000
484391115434004|04000
484391115434005|04000
484391115434006|04000
484391115434007|04000
484391115434008|04000
484391115434009|04000
484391115434010|04000
484391115434011|04000
484391115434012|04000
484391115434013|04000
484391115434014|04000
484391115434015|04000
484391115434016|04000
484391115434017|04000
484391115434018|04000
484391115434019|04000
484391115434020|04000
484391115434021|04000
484391115434022|04000
484391115434023|04000
484391115434024|04000
484391115434025|04000
484391115434026|04000
484391115434027|04000
484391115434028|04000
484391115434029|04000
484391115441000|04000
484391115441001|04000
484391115441002|04000
484391115441003|04000
484391115441004|04000
484391115441005|04000
484391115441006|04000
484391115441007|04000
484391115441008|04000
484391115441009|04000
484391115441010|04000
484391115441011|04000
484391115441012|04000
484391115441013|04000
484391115441014|04000
484391115441015|04000
484391115441016|04000
484391115441017|04000
484391115441018|04000
484391115441019|04000
484391115441020|04000
484391115442000|04000
484391115442001|04000
484391115442002|04000
484391115442003|04000
484391115442004|04000
484391115442005|04000
484391115442006|04000
484391115442007|04000
484391115442008|04000
484391115442009|04000
484391115442010|04000
484391115442011|04000
484391115442012|04000
484391115442013|04000
484391115442014|04000
484391115442015|04000
484391115442016|04000
484391115442017|04000
484391115442018|04000
484391115442019|04000
484391115442020|04000
484391115442021|04000
484391115442022|04000
484391115442023|04000
484391115442024|04000
484391115443000|04000
484391115443001|04000
484391115443002|04000
484391115443003|04000
484391115443004|04000
484391115443005|04000
484391115443006|04000
484391115443007|04000
484391115443008|04000
484391115443009|04000
484391115443010|04000
484391115443011|04000
484391115443012|04000
484391115443013|04000
484391115443014|04000
484391115443015|04000
484391115444000|04000
484391115444001|04000
484391115444002|04000
484391115444003|04000
484391115444004|04000
484391115444005|04000
484391115444006|04000
484391115444007|04000
484391115444008|04000
484391115444009|04000
484391115444010|04000
484391115444011|04000
484391115444012|04000
484391115444013|04000
484391115444014|04000
484391115444015|04000
484391115444016|04000
484391115444017|04000
484391115444018|04000
484391115444019|04000
484391115444020|04000
484391115451000|19084
484391115451001|19084
484391115451002|19084
484391115451003|04000
484391115451004|04000
484391115451005|19084
484391115451006|19084
484391115451007|19084
484391115451008|19084
484391115451009|19084
484391115451010|04000
484391115451011|04000
484391115452000|04000
484391115452001|19084
484391115452002|19084
484391115452003|19084
484391115452004|19084
484391115452005|19084
484391115452006|19084
484391115452007|19084
484391115452008|19084
484391115452009|04000
484391115452010|19084
484391115452011|04000
484391115452012|19084
484391115452013|19084
484391115452014|19084
484391115452015|19084
484391115452016|19084
484391115461000|04000
484391115461001|04000
484391115461002|04000
484391115461003|04000
484391115461004|04000
484391115461005|04000
484391115461006|04000
484391115461007|04000
484391115461008|04000
484391115461009|04000
484391115461010|04000
484391115461011|04000
484391115461012|04000
484391115461013|04000
484391115461014|04000
484391115461015|04000
484391115461016|04000
484391115461017|04000
484391115461018|04000
484391115461019|04000
484391115461020|04000
484391115461021|04000
484391115462000|04000
484391115462001|04000
484391115462002|04000
484391115462003|04000
484391115462004|04000
484391115462005|04000
484391115462006|04000
484391115462007|04000
484391115462008|04000
484391115462009|04000
484391115462010|04000
484391115463000|04000
484391115463001|04000
484391115463002|04000
484391115463003|04000
484391115463004|04000
484391115463005|04000
484391115463006|04000
484391115463007|04000
484391115463008|04000
484391115463009|04000
484391115463010|04000
484391115463011|04000
484391115463012|04000
484391115463013|04000
484391115463014|04000
484391115463015|04000
484391115463016|04000
484391115464000|04000
484391115464001|04000
484391115464002|04000
484391115464003|04000
484391115464004|04000
484391115464005|04000
484391115464006|04000
484391115464007|04000
484391115464008|04000
484391115464009|04000
484391115464010|04000
484391115464011|04000
484391115464012|04000
484391115464013|04000
484391115464014|04000
484391115464015|04000
484391115464016|04000
484391115464017|04000
484391115464018|04000
484391115464019|04000
484391115511000|46452
484391115511001|46452
484391115511002|46452
484391115511003|46452
484391115511004|46452
484391115511005|46452
484391115511006|46452
484391115511007|46452
484391115511008|46452
484391115511009|46452
484391115511010|46452
484391115511011|46452
484391115511012|46452
484391115511013|46452
484391115511014|46452
484391115511015|46452
484391115511016|46452
484391115511017|46452
484391115511018|46452
484391115511019|46452
484391115511020|46452
484391115511021|46452
484391115511022|46452
484391115511023|46452
484391115511024|46452
484391115511025|46452
484391115511026|46452
484391115511027|46452
484391115511028|46452
484391115511029|46452
484391115511030|46452
484391115511031|46452
484391115512000|46452
484391115512001|46452
484391115512002|46452
484391115512003|46452
484391115512004|46452
484391115512005|46452
484391115512006|46452
484391115512007|46452
484391115512008|46452
484391115512009|46452
484391115512010|46452
484391115512011|46452
484391115512012|46452
484391115512013|46452
484391115512014|46452
484391115512015|46452
484391115512016|46452
484391115512017|46452
484391115512018|46452
484391115512019|46452
484391115512020|46452
484391115513000|46452
484391115513001|46452
484391115513002|46452
484391115513003|46452
484391115513004|46452
484391115513005|46452
484391115513006|46452
484391115513007|46452
484391115513008|46452
484391115513009|46452
484391115513010|46452
484391115513011|46452
484391115513012|46452
484391115513013|46452
484391115513014|46452
484391115513015|46452
484391115513016|46452
484391115513017|46452
484391115513018|46452
484391115513019|46452
484391115513020|46452
484391115513021|46452
484391115513022|46452
484391115513023|46452
484391115513024|46452
484391115513025|46452
484391115513026|46452
484391115513027|46452
484391115513028|46452
484391115513029|46452
484391115521000|04000
484391115521001|04000
484391115521002|04000
484391115521003|04000
484391115521004|04000
484391115521005|04000
484391115521006|04000
484391115521007|04000
484391115521008|04000
484391115521009|04000
484391115521010|04000
484391115521011|04000
484391115521012|04000
484391115521013|04000
484391115521014|04000
484391115521015|04000
484391115522000|04000
484391115522001|04000
484391115522002|04000
484391115522003|04000
484391115522004|04000
484391115522005|04000
484391115522006|04000
484391115522007|04000
484391115522008|04000
484391115522009|04000
484391115522010|04000
484391115522011|04000
484391115522012|04000
484391115522013|04000
484391115522014|04000
484391115522015|04000
484391115522016|04000
484391115522017|04000
484391115522018|04000
484391115523000|04000
484391115523001|04000
484391115523002|04000
484391115523003|04000
484391115523004|04000
484391115523005|04000
484391115523006|19084
484391115523007|19084
484391115523008|04000
484391115523009|04000
484391115523010|04000
484391115523011|04000
484391115523012|04000
484391115523013|04000
484391115531000|04000
484391115531001|04000
484391115531002|04000
484391115531003|04000
484391115531004|04000
484391115531005|04000
484391115531006|04000
484391115531007|04000
484391115531008|04000
484391115531009|04000
484391115531010|04000
484391115531011|04000
484391115531012|04000
484391115531013|04000
484391115531014|04000
484391115531015|04000
484391115531016|04000
484391115532000|04000
484391115532001|04000
484391115532002|04000
484391115532003|04000
484391115532004|04000
484391115532005|04000
484391115532006|04000
484391115532007|04000
484391115532008|04000
484391115532009|04000
484391115532010|04000
484391115532011|04000
484391115532012|04000
484391115532013|04000
484391115532014|04000
484391115532015|04000
484391115533000|04000
484391115533001|04000
484391115533002|04000
484391115533003|04000
484391115533004|04000
484391115533005|04000
484391115533006|04000
484391115533007|04000
484391115533008|04000
484391115533009|04000
484391115541000|30464
484391115541001|30464
484391115541002|30464
484391115541003|30464
484391115541004|30464
484391115541005|30464
484391115541006|30464
484391115541007|30464
484391115541008|30464
484391115541009|30464
484391115541010|30464
484391115541011|30464
484391115541012|30464
484391115541013|30464
484391115541014|30464
484391115541015|30464
484391115542000|30464
484391115542001|30464
484391115542002|30464
484391115542003|30464
484391115542004|30464
484391115542005|30464
484391115542006|30464
484391115542007|30464
484391115542008|30464
484391115542009|30464
484391115542010|30464
484391115542011|30464
484391115542012|30464
484391115542013|30464
484391115542014|30464
484391115542015|30464
484391115542016|30464
484391115542017|30464
484391115542018|30464
484391115542019|30464
484391115542020|30464
484391115542021|30464
484391115542022|30464
484391115542023|30464
484391115542024|30464
484391115542025|30464
484391115542026|30464
484391115542027|30464
484391115542028|30464
484391115542029|30464
484391115542030|30464
484391115542031|30464
484391115542032|30464
484391115542033|04000
484391115542034|30464
484391115542035|30464
484391115542036|04000
484391115542037|04000
484391115551000|30464
484391115551001|30464
484391115551002|30464
484391115551003|30464
484391115551004|30464
484391115551005|30464
484391115551006|30464
484391115551007|30464
484391115551008|30464
484391115551009|30464
484391115551010|30464
484391115551011|30464
484391115551012|30464
484391115551013|30464
484391115551014|30464
484391115551015|30464
484391115551016|30464
484391115551017|30464
484391115551018|30464
484391115551019|30464
484391115551020|30464
484391115551021|30464
484391115552000|30464
484391115552001|30464
484391115552002|30464
484391115552003|30464
484391115552004|04000
484391115552005|04000
484391115552006|04000
484391115552007|04000
484391115552008|04000
484391115552009|04000
484391115552010|30464
484391115552011|30464
484391115552012|30464
484391115552013|30464
484391115552014|30464
484391115552015|30464
484391115552016|30464
484391115552017|30464
484391115552018|30464
484391115552019|30464
484391115552020|30464
484391115552021|30464
484391115552022|30464
484391115552023|30464
484391115552024|30464
484391115552025|30464
484391115552026|04000
484391115552027|30464
484391115552028|30464
484391115552029|30464
484391115552030|30464
484391115552031|30464
484391115552032|30464
484391115553000|30464
484391115553001|30464
484391115553002|30464
484391115553003|30464
484391115553004|30464
484391115553005|30464
484391115553006|30464
484391115553007|30464
484391115553008|30464
484391115553009|30464
484391115553010|30464
484391115553011|30464
484391115553012|30464
484391115553013|30464
484391115553014|30464
484391115553015|30464
484391115553016|30464
484391115553017|30464
484391115553018|30464
484391115553019|30464
484391115553020|30464
484391115553021|30464
484391115553022|30464
484391115553023|30464
484391115553024|30464
484391115553025|30464
484391115553026|30464
484391115553027|30464
484391115553028|30464
484391115553029|30464
484391115553030|30464
484391115561000|04000
484391115561001|04000
484391115561002|04000
484391115561003|04000
484391115561004|04000
484391115561005|04000
484391115561006|04000
484391115561007|04000
484391115561008|04000
484391115561009|04000
484391115561010|04000
484391115561011|04000
484391115561012|04000
484391115561013|04000
484391115561014|04000
484391115561015|04000
484391115561016|04000
484391115561017|04000
484391115561018|04000
484391115562000|04000
484391115562001|04000
484391115562002|04000
484391115562003|04000
484391115562004|04000
484391115562005|04000
484391115562006|04000
484391115562007|04000
484391115562008|04000
484391115562009|04000
484391115562010|04000
484391115562011|04000
484391115562012|04000
484391115562013|04000
484391115562014|04000
484391115562015|04000
484391115562016|04000
484391115562017|04000
484391115562018|04000
484391115562019|04000
484391115562020|04000
484391115562021|04000
484391115562022|04000
484391115562023|04000
484391115562024|04000
484391115562025|04000
484391115562026|04000
484391115562027|04000
484391115563000|04000
484391115563001|04000
484391115563002|04000
484391115563003|04000
484391115563004|04000
484391115563005|04000
484391115571000|04000
484391115571001|04000
484391115571002|04000
484391115571003|04000
484391115571004|04000
484391115571005|04000
484391115571006|04000
484391115571007|04000
484391115571008|04000
484391115571009|04000
484391115571010|04000
484391115571011|04000
484391115571012|04000
484391115571013|04000
484391115571014|04000
484391115571015|04000
484391115571016|04000
484391115571017|04000
484391115571018|04000
484391115572000|04000
484391115572001|04000
484391115572002|04000
484391115572003|04000
484391115572004|04000
484391115572005|04000
484391115572006|04000
484391115572007|04000
484391115572008|04000
484391115572009|04000
484391115572010|04000
484391115572011|04000
484391115572012|04000
484391115572013|04000
484391115572014|04000
484391115572015|04000
484391115572016|04000
484391115572017|04000
484391115572018|04000
484391115572019|04000
484391115572020|04000
484391115572021|04000
484391115572022|04000
484391115572023|04000
484391115572024|04000
484391115572025|04000
484391115572026|04000
484391115572027|04000
484391115581000|04000
484391115581001|04000
484391115581002|04000
484391115581003|04000
484391115581004|04000
484391115581005|04000
484391115581006|04000
484391115581007|04000
484391115581008|04000
484391115581009|04000
484391115581010|04000
484391115581011|04000
484391115581012|04000
484391115581013|04000
484391115581014|04000
484391115581015|04000
484391115581016|04000
484391115581017|04000
484391115581018|04000
484391115581019|04000
484391115582000|04000
484391115582001|04000
484391115582002|04000
484391115582003|04000
484391115582004|04000
484391115582005|04000
484391115582006|04000
484391115582007|04000
484391115582008|04000
484391115582009|04000
484391115582010|04000
484391115582011|04000
484391115582012|04000
484391115582013|04000
484391115582014|04000
484391115582015|04000
484391115582016|04000
484391115582017|04000
484391115582018|04000
484391115582019|04000
484391115582020|04000
484391115582021|04000
484391115582022|04000
484391115582023|04000
484391115582024|04000
484391115582025|04000
484391115582026|04000
484391115582027|04000
484391115582028|04000
484391115582029|04000
484391115582030|04000
484391115591000|04000
484391115591001|04000
484391115591002|04000
484391115591003|04000
